Header Information
Instrument serial number:LSA2BBS
Probe serial number:"FP101105"
Probe temperature:23.8980197906494
Date:2024-05-27

Btotal,Bx,By,Bz
0.00642190617596474,0.00271229221534729,-0.002157731884,0.0054063428478241
0.00642185077764463,0.00271213783788681,-0.00215776883745193,0.0054063397417
0.00642180358976392,0.00271198787403107,-0.00215775717163086,0.00540636357498169
0.00642187511069608,0.0027122329659462,-0.00215788140535355,0.00540627599334717
0.00642174237763961,0.00271214958238602,-0.0021578124175,0.00540618769359589
0.00643790746415092,0.00219465918731689,-0.00159072828602791,0.00583949544811249
0.00643808995,0.00219456833839416,-0.00159087802433968,0.00583968998527527
0.00643795497341993,0.00219445150661468,-0.00159077338194847,0.00583961358928681
0.00643774289185006,0.0021944693818,-0.00159044761633873,0.00583946179485321
0.0064378305784811,0.00219441579532623,-0.0015905665409565,0.00583954621124268
0.00642248626723372,0.00173786745929718,-0.0010703869493,0.00608953350639343
0.0064223871932728,0.00173776044273376,-0.00107011083316803,0.00608950808429718
0.00642186403777234,0.00173745896291733,-0.00106987442731857,0.00608908390331268
0.00642225936255515,0.00173746123027801,-0.00106999660682678,0.0060894787178
0.00642211688079745,0.0017372845478,-0.00107002786135674,0.0060893733673
0.00641237982705872,0.00131734876513481,-0.000584936995625496,0.00624828424358368
0.00641235849606497,0.00131713866615295,-0.000584886896729469,0.0062483113346
0.00641241543932442,0.00131722281908989,-0.000584899259328842,0.00624835087585449
0.00641249101003517,0.0013172390778,-0.000584833270668984,0.00624843118
0.00641245803489284,0.00131719365334511,-0.000584864980578423,0.00624840394687653
0.00635103917492664,0.0009233301568,-0.0001355353487432,0.00628210077857971
0.00635103284501176,0.000923494419097901,-0.000135418149024248,0.00628207276153564
0.00635099002241503,0.000923510370731354,-0.00013554030585289,0.0062820244894
0.00635084654058123,0.000923362108945847,-0.000135463543653488,0.00628190288257599
0.00635089790984871,0.000923366821289062,-0.000135645252048969,0.00628195020198822
0.00616906474193925,0.000550076052665711,0.000240983215689659,0.00613976410102844
0.00616900335085444,0.00055011581158638,0.000241070968568325,0.00613969540977478
0.00616906251198429,0.000550171180486679,0.000241036204338074,0.00613975125694275
0.0061685381304336,0.000550121634364128,0.000240853799164295,0.00613923597049713
0.00616856576033736,0.0005498351531,0.000240825793921948,0.00613929049491882
0.00587884484676042,0.000211661691784859,0.000507429631829262,0.0058530787820816
0.00587881283501821,0.0002117436378,0.000507478015065193,0.00585303947067261
0.0058787128942558,0.000211801450073719,0.000507480211138725,0.00585293680763245
0.00587864871509211,0.000211735470294952,0.000507285141944885,0.00585289164352417
0.00587870854777956,0.0002116304633,0.0005074132533,0.00585294443225861
0.00561532324351453,-5.6878732547164e-05,0.000659541002869606,0.00557616585159302
0.00561524795303893,-5.67653793692589e-05,0.000659541132092476,0.00557609117221832
0.00561534761507498,-5.67968243956566e-05,0.000659575030446053,0.00557618720436096
0.00561538729906861,-5.68615875989199e-05,0.000659575674057007,0.00557622643089294
0.00561526215313281,-5.6705107152462e-05,0.000659388004183769,0.00557612419509888
0.00564567737905242,-0.000302390998661518,0.000788801100134849,0.00558211658573151
0.00564559915034748,-0.000302263607978821,0.000788849817752838,0.0055820374813
0.00564554976388001,-0.0003024414106,0.000788949667215347,0.00558196378993988
0.00564570299444014,-0.000302479922831059,0.000788926758885383,0.00558211991691589
0.00564570300965882,-0.000302453779518604,0.000788902307987213,0.00558212480449676
0.00607684105264742,-0.000574303273677826,0.0010448125128746,0.00595873642158508
0.00607670746001619,-0.00057418091917038,0.00104482735943794,0.00595860936927795
0.00607667836393481,-0.000574247967362404,0.00104484073162079,0.00595857089042664
0.0060766684426,-0.000574143217921257,0.00104493678474426,0.005958554022789
0.0060769209970472,-0.000574099157214165,0.00104488584852219,0.00595882476043701
0.00670615890743661,-0.000914586904287338,0.00158750541353226,0.00645104058647156
0.00670638728796885,-0.000914427738666535,0.00158747577738762,0.00645130785369873
0.0067061499585,-0.000914442789316178,0.00158755014944077,0.00645104070472717
0.00670621621683974,-0.000914526820421219,0.00158758568477631,0.00645108892631531
0.00670628405876952,-0.000914436414241791,0.0015877357459,0.00645113533592224
0.00713241511456885,-0.00135215826773643,0.00249572528839111,0.00654326895904541
0.0071323681957,-0.00135224249434471,0.00249582193994522,0.0065431635437
0.00713237293186623,-0.00135216961884499,0.00249591556406021,0.00654314805412293
0.00713232782513009,-0.0013522485013,0.00249613039207459,0.0065430006313324
0.00713243716249507,-0.00135219208788872,0.00249612597131729,0.0065431331615448
0.00684456582843073,-0.00179134893321991,0.00357189435768128,0.0055570424757
0.00684419501944125,-0.00179114221572876,0.00357198997783661,0.00555659091758728
0.00684419324466959,-0.00179125262451172,0.00357196736717224,0.00555656767559052
0.0068443641691993,-0.00179129390764236,0.00357201968097687,0.0055567312707901
0.00684406839103644,-0.00179117018508911,0.00357214032268524,0.0055563292760849
0.00569455517874929,-0.00180822420454025,0.00413146930027008,0.00347695920753479
0.00569457954805986,-0.00180825942373276,0.00413175175666809,0.0034766451511383
0.00569436012682776,-0.00180801760482788,0.00413164429187775,0.0034765392332
0.00569425780037338,-0.00180809071445465,0.0041316542673111,0.0034763217458725
0.005694252366,-0.00180820381689072,0.0041316503849,0.00347625862979889
0.00433708074799828,-0.00126863429784775,0.00366295186233521,0.00194515297269821
0.00433702097237176,-0.00126850909018517,0.00366300890827179,0.00194499391794205
0.00433683794537905,-0.00126837811493874,0.00366283947086334,0.00194499031686783
0.00433684913327913,-0.00126841913723946,0.00366281963157654,0.00194502587223053
0.00433676130449776,-0.00126844971203804,0.0036628099575,0.00194482831001282
0.00321013337592461,-0.000608720048427582,0.00268024299192429,0.00165852756929398
0.0032101087801576,-0.000608456815361976,0.002680207098,0.001658634557724
0.00321004467441449,-0.000608593558311462,0.00268014359855652,0.00165856292724609
0.00320982519874097,-0.000608539465665817,0.00268002666139603,0.00165834695386887
0.00320990550084077,-0.0006086105529,0.00268004904413223,0.0016584401226
0.0024946645116497,-8.24856592565775e-05,0.00184620101451874,0.0016757353477478
0.00249459137144189,-8.22041827887297e-05,0.00184620131921768,0.00167563995885849
0.00249452564305718,-8.23758851587772e-05,0.00184601131916046,0.00167574300146103
0.00249479046286703,-8.23742260336876e-05,0.00184622858333588,0.00167589795589447
0.00249458431171081,-8.24476371705532e-05,0.00184595657205582,0.00167588711118698
0.00212087436853985,0.000264270024776459,0.00118341288757324,0.00174005844116211
0.0021209578989877,0.0002643994404,0.00118329336047173,0.00174022187328339
0.00212099965113111,0.000264215002834797,0.0011834417684,0.00174019985437393
0.00212087859193144,0.000264228156030178,0.00118346446037292,0.00174003487157822
0.0021208968538,0.000264321734189987,0.00118335343241692,0.00174011842679977
0.0022363552400736,0.000439580193161965,0.000621902384281158,0.00210268671894073
0.00223635501351976,0.000439714508771896,0.000621929131865501,0.00210265048265457
0.00223634186593522,0.000439964061737061,0.000621835221290588,0.00210261207151413
0.00223656084924136,0.000440041682720184,0.000621887346982956,0.00210281332445145
0.00223655459435237,0.000440048856139183,0.000621925738930702,0.00210279381608963
0.00274366367075949,0.000485370625734329,0.00022248055934906,0.00269120941114426
0.00274361532805451,0.000485418152093887,0.000222391357243061,0.00269115892696381
