Header Information
Instrument serial number:LSA2BBS
Probe serial number:"FP101105"
Probe temperature:21.3329048156738
Date:2024-06-19

Btotal,Bx,By,Bz
0.104090825277463,0.0464920872116,0.0790421571655273,-0.0492516306762695
0.104088217775386,0.0464909734649658,0.0790420441131592,-0.0492473525009155
0.104088043358733,0.0464906145248413,0.079042183380127,-0.0492470991821289
0.104087782953695,0.0464900247955322,0.0790426076507569,-0.0492464245452881
0.104159769355736,0.046492870880127,0.0790924038085937,-0.0493159423446655
0.141757657405669,0.0771494031219483,0.0612380084228516,-0.101946600509644
0.141763489523726,0.077150704208374,0.0612350048828125,-0.101955529418945
0.141767320479162,0.0771511171722412,0.0612329737701416,-0.101961763412476
0.141770259088615,0.0771521253356934,0.0612314656829834,-0.101965992019653
0.141774400694321,0.0771536258087158,0.0612291342163,-0.101972014984131
0.142012280918613,0.0906702602844238,0.0358784441299439,-0.103243058258057
0.142012174603985,0.0906703265686,0.035876981300354,-0.1032433621521
0.142010890710878,0.0906693305511475,0.0358755831222534,-0.103242956726074
0.142010395521556,0.0906692952880859,0.0358735207366943,-0.103243023193359
0.1420097189521,0.0906688200683594,0.0358728048400879,-0.103242758666992
0.138227361218863,0.0970815788574219,0.0207888921661377,-0.0961758410339356
0.138225901167749,0.0970811417541504,0.0207879770278931,-0.0961743816223145
0.138224824964313,0.0970804992523193,0.0207876022567749,-0.0961735644226
0.13822382082206,0.0970796292114258,0.0207872032775879,-0.0961730857086182
0.1382227296041,0.0970787102050781,0.020786550037384,-0.096172586227417
0.135929680007832,0.10049027104187,0.0130844891471863,-0.0905945885620118
0.135928358971317,0.100489484466553,0.0130836791610718,-0.090593595932
0.135926314856449,0.100488181243896,0.0130832903099,-0.0905920306396484
0.135925537992584,0.100487801742554,0.0130830169258118,-0.0905913254547119
0.135924183145681,0.100486494903564,0.0130828077659607,-0.0905907724151611
0.13424936356,0.102570903961182,0.00885923872566223,-0.0861604037017822
