Header Information
Instrument serial number:LSA2BBS
Probe serial number:"FP101105"
Probe temperature:25.496223449707
Date:2024-05-06

Btotal,Bx,By,Bz
0.0028352389773422,-0.00272147177934647,0.000458695704579353,-0.000649437959671021
0.00283527313663094,-0.00272149068641663,0.000458737226843834,-0.000649478529095649
0.00283510084449917,-0.00272135399723053,0.000458555248856544,-0.000649427674174309
0.00283545388947914,-0.00272171112823486,0.0004585273776,-0.000649492061376572
0.00283512620558918,-0.0027213084154129,0.000458660845994949,-0.000649654783844948
0.00271630093391833,-0.00158470646071434,0.000318705370128155,0.0021829849023819
0.0027163702078,-0.00158451868724823,0.0003186452732,0.0021832161655426
0.00271625797586231,-0.00158452037811279,0.000318546128928661,0.00218308976602554
0.00271628846774135,-0.00158440142083168,0.000318689114153385,0.002183193171978
0.00271632262095717,-0.00158446289348602,0.0003187194519,0.00218318662309647
0.00344886231512539,0.0001296097044,0.000842824306726456,0.00334178092956543
0.00344888707105746,0.000129687373846769,0.000842728174448014,0.003341827709198
0.0034489732475,0.000129579372286797,0.0008426668837,0.00334193629074097
0.00344887900624608,0.000129480776488781,0.00084264780664444,0.00334184766292572
0.00344907173246802,0.000129639108031988,0.000843027168273926,0.00334194474983215
0.00392404230239835,0.00180281628465652,0.00171601450777054,0.00303368680715561
0.00392409867448824,0.00180286023664474,0.00171603904151917,0.00303371972703934
0.00392390736815104,0.0018028681807518,0.00171600662708282,0.00303348588466644
0.00392408787499864,0.00180307957935333,0.00171606259727478,0.0030335620718
0.00392405743668473,0.0018029290409,0.00171615087795258,0.00303356223011017
0.00390984313949094,0.00283442274665832,0.00269262239646912,5.20163309276104e-05
0.00390974657186969,0.00283419621276856,0.00269271948051453,5.20757432281971e-05
0.00390988719994511,0.00283430381393433,0.0026928135643,5.19125662147999e-05
0.00390953040383821,0.00283405693435669,0.00269255696153641,5.1829337656498e-05
0.00390959838297075,0.0028341673274,0.00269254090547562,5.1754697792232e-05
0.00373419637544161,0.00185591782569885,0.00236763163423538,-0.00221226400756836
0.00373425899359218,0.00185591037416458,0.00236775403738022,-0.00221224495315552
0.00373402509145134,0.00185571886014938,0.00236762781953812,-0.00221214588212967
0.00373406166601474,0.0018556011929512,0.00236772445821762,-0.00221220289039612
0.00373407025142046,0.00185576810932159,0.00236771014785767,-0.0022120926795
0.002794310608,0.000919775436162949,0.00152310726284981,-0.00215460650396347
0.00279426777598893,0.000919347291231155,0.00152304204416275,-0.00215477977848053
0.00279412232342864,0.000919316981077194,0.00152305083203316,-0.00215459787654877
0.00279408376064937,0.0009196131072,0.00152309934687614,-0.0021543871922493
0.00279415301881262,0.000919522175312042,0.00152295463013649,-0.0021546181230545
0.00214432159324595,0.000478241540431976,0.00103244350171089,-0.0018175424451828
0.0021445181245,0.00047826006269455,0.00103269523286819,-0.00181762643432617
0.00214447298004947,0.0004782468487,0.00103273703527451,-0.0018175528960228
0.00214435540955227,0.000478435541510582,0.0010325178809166,-0.00181748903179169
0.0021443345878,0.000478133404254913,0.00103250347232819,-0.0018175521593
0.00176090666178841,0.0002748752852,0.000765756109833717,-0.00156168288373947
0.0017609591567542,0.000274570178210735,0.000765903196334839,-0.00156172361922264
0.00176084760555777,0.000274616362214088,0.000765685151934624,-0.00156169663882256
0.00176080414393275,0.000274636707246303,0.000765553847432137,-0.00156170842957497
0.00176107049883829,0.000274769647955894,0.000765732187747955,-0.00156189793491364
0.00152004360679428,0.000164899119496345,0.000608297159075737,-0.00138322645044327
0.00151989931534759,0.00016500290992856,0.000608442553758621,-0.00138299154996872
0.00151996830643173,0.000164895075380802,0.0006083119024,-0.0013831376996
0.0015198993200319,0.000164891583025455,0.000608462087512016,-0.00138299623894691
0.00151989184179063,0.000164990914314985,0.000608370797038078,-0.00138301633477211
0.00134906114365347,9.26105002313852e-05,0.000513066341161728,-0.0012442476418
0.00134919714195073,9.24935947805643e-05,0.00051312370121479,-0.00124438013887405
0.00134901520519172,9.25998449772596e-05,0.000513109239816666,-0.00124418093562126
0.00134913133133178,9.26359214931727e-05,0.000513123776316643,-0.00124429816579819
0.0013490487168,9.27125816047192e-05,0.0005129645909,-0.00124426851844788
0.00123209857445366,6.52095089703798e-05,0.000452666367292404,-0.00114407507491112
0.00123190173074324,6.51002344638109e-05,0.000452617734193802,-0.00114388855242729
0.00123194439616405,6.51995499879122e-05,0.000452726676940918,-0.00114388573288918
0.00123198281028218,6.49655561596155e-05,0.000452782877445221,-0.00114391817331314
0.00123196477523795,6.51476136296987e-05,0.000452484800577164,-0.00114400633788109
0.00115877771155626,4.93560648709536e-05,0.000413840709328652,-0.00108123338413239
0.00115874212213235,4.9386578284204e-05,0.000413744972348213,-0.00108123048853874
0.00115880273733009,4.9286458209157e-05,0.000413769247174263,-0.00108129072833061
0.00115865502228917,4.95619052797556e-05,0.000413668438792229,-0.00108115840697289
